ID;Start Date;End Date;Process Category;Tribe;Status;Type;Duration;Folder;End Year
1779;2023-06-09;2024-09-06;Communication;Tribe Investments;5. Journey finished;Change;455;Beleggingsrekeningen/Zelf op de Beurs/2023-06-09 ACE Zelf op de Beurs;2024.0
1786;2023-06-13;2024-03-21;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;5. Journey finished;Change;282;Fraud/Process change/2023-06-13 Behavioral analytics on web;2024.0
1791;2023-10-24;2024-02-13;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;5. Journey finished;Change;112;Fraud/Other/2023-10-24 Police report secure document upload;2024.0
1796;2023-06-15;2024-04-11;Communication;Tribe Mortgages;5. Journey Cancelled;Change;301;Hypotheken/Argo/2023-06-15 Argo Marketing  Content;2024.0
1798;2023-06-16;2024-03-18;Other change (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey Cancelled;Change;276;Private Banking _ Wealth/Campagnes/2023-06-16 Partnership AOE Magazine;2024.0
1801;2023-06-19;;New financial product/-service/channel (PAP);Tribe Payments;1. Journey started;Change;(blank);Payments_Giraal betvk/New product/2023-06-19 Elevator;
1805;2023-06-20;;Other change (non-PAP);Tribe Document & Content Services;1. Journey started;Change;(blank);Document & Content Services/Process change/2023-06-20 Gemachtigden Inbox;
1806;2023-06-20;2024-09-13;Other change (non-PAP);Tribe Investments;5. Journey finished;Change;451;Beleggingsrekeningen/Beleggen App/2023-06-20 Periodic Fund Ordering MIApp;2024.0
1810;2023-06-21;2024-04-18;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;5. Journey On hold;Change;302;Fraud/Other/2023-06-21 RAT Detection API to production;2024.0
1811;2023-06-22;2024-04-11;Communication;Tribe Investments;5. Journey finished;Change;294;Beleggingsrekeningen/Vermogensbeheer/2023-06-22 SFDR changes 2023;2024.0
1812;2023-06-22;2024-03-07;Risk assessment (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;259;Betalen-Roodstand/Continu Limiet voor ex-studenten/2023-06-22 Limit reduction and ending Continu Limieten exstudents;2024.0
1813;2023-06-22;;Other change (non-PAP);Tribe Investments;4. Finish & Registration;Change;(blank);Beleggingsrekeningen/Vermogensadvies/2023-06-22 Due Diligence contract for Private Markets products;
1816;2023-06-23;2024-01-11;Termination of financial product/-service/channel (PAP);Tribe Mortgages;5. Journey Cancelled;Change;202;Hypotheken - WUB/WUB Hypotheek met Beleggingsrekening/2023-06-23 NN stopt begeleid beleggen;2024.0
1820;2023-06-27;2024-01-10;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;197;Hypotheken - WUB/Z_Other/2023-06-27 ECB IO  Beleid Omzetten en Verlengen;2024.0
1821;2023-06-27;2024-11-04;Risk assessment (non-PAP);Tribe Assisted Channels;5. Journey Cancelled;Change;496;Customer IT Systems & Processes/Other/2023-06-27 3349764  Rebuild ICONS to Branch Office API;2024.0
1822;2023-06-27;;Risk assessment (non-PAP);Tribe Digital Business Banking;1. Journey started;Change;(blank);Customer Data/Process change/2023-06-27 Connect SBC on Pega to SBR Nexus;
1826;2023-06-28;2024-04-11;Other change (non-PAP);Tribe Investments;5. Journey finished;Change;288;Beleggingsrekeningen/Beleggen App/2023-06-28 Makeathon 2023  Share portfolio for Self Invest;2024.0
1827;2023-06-28;;Communication;Tribe Investments;2. Intake filled-in;Change;(blank);Beleggingsrekeningen/Beleggen App/2023-06-28 Multimedia investments content in mobile apps;
1841;2023-07-03;2024-04-03;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;275;Payments_Giraal betvk/SEPA Direct Debit (credit en debit)/2023-07-03 Refund fee;2024.0
1844;2023-07-03;2024-04-11;Risk assessment (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;283;Hypotheken/Argo/2023-07-03 Argo Policy House  Risk Control Framework;2024.0
1845;2023-07-04;;Communication;Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2023-07-04 Mailing nondigitals;
1847;2023-07-04;2024-03-21;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;261;Hypotheken/Z_Other/2023-07-04 HDN Bridge;2024.0
1848;2023-07-04;2024-07-09;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;371;Digital Sales/Mortgages/2023-07-04 Woningwaardetool starters;2024.0
1853;2023-07-05;2024-05-14;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;314;Hypotheken/Z_Other/2023-07-05 Skip salary slip within origination process;2024.0
1859;2023-07-10;2024-02-28;Risk assessment (non-PAP);Tribe Business Lending;5. Journey finished;Change;233;Lenen zakelijk/Z_Other/2023-07-10 EWS suppression rules;2024.0
1861;2023-07-10;;Risk assessment (non-PAP);Consumer Lending & Insurance;2. Intake filled-in;Change;(blank);Persoonlijke Lening/Persoonlijke Lening/2023-07-10 Q3 changes instant lending;
1865;2023-07-11;2024-01-22;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;195;Hypotheken - WUB/Z_Other/2023-07-11 MijnWUB Bouwdepot;2024.0
1866;2023-07-11;2024-04-11;Risk assessment (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;275;Hypotheken/Argo/2023-07-11 Advice and Quality monitoring;2024.0
1867;2023-07-11;2024-12-13;Other change (non-PAP);Tribe Collections;5. Journey finished;Change;521;Collections/Process change/2023-07-11 DCA vierkantstelling;2024.0
1871;2023-07-11;2024-10-31;Significant change financial product/-service/channel (PAP);Consumer Lending & Insurance;5. Journey finished;Change;478;C:/Users/TO60OF/ING/Product Evaluation and Risk Assessment Library (PEARL) - Documents/Pearl_Repository/Z_Other/Consumer Lending & Insurance/2023-07-11 Implement SDD for Loans;2024.0
1873;2023-07-12;2024-04-25;Other change (non-PAP);Lease;5. Journey finished;Change;288;Lease/Process change/2023-07-12 RDW aan  afmelden;2024.0
1874;2023-07-12;2024-01-08;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;180;Z_Other/Consumer Lending & Insurance/2023-07-12 Loannorm Update 2023;2024.0
1876;2023-07-13;2024-10-15;Risk assessment (non-PAP);Tribe Assisted Channels;5. Journey Cancelled;Change;460;Customer IT Systems & Processes/Process change/2023-07-13 ChatGPT in combination with IdeaScale;2024.0
1878;2023-07-13;2024-05-28;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;320;Hypotheken/Z_Other/2023-07-13 Construction deposit improvements  rationalisation;2024.0
1884;2023-07-17;2024-04-29;Risk assessment (non-PAP);Tribe Business Lending;5. Journey finished;Change;287;Lenen zakelijk/Z_Other/2023-07-17 Know Your Customer Automation in Blend;2024.0
1889;2023-07-18;2024-07-09;Risk assessment (non-PAP);Tribe Digital & Customer Interactions;5. Journey Cancelled;Change;357;Z_Other/Tribe Digital & Customer Interactions/2023-07-18 App2App enrolment via NEAR;2024.0
1891;2023-07-18;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2023-07-18 text Quality improvement IDs;
1894;2022-02-15;;Other change (non-PAP);Tribe Daily Banking & Digital First;3. Intake challenged;Change;(blank);Current accounts/Kinderrekening/2022-02-15 Childyouth with multiple childyouth accounts;
1904;2023-07-24;2024-04-22;Significant change financial product/-service/channel (PAP);Private Banking & Wealth Mgt (Advice);5. Journey Cancelled;Change;273;Private Banking _ Wealth/Z_Other/2023-07-24 202307 family office proposition;2024.0
1907;2023-07-25;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Z_Other/2023-07-25 Deceased VVE policy;
1910;2023-07-25;2024-12-17;Significant change financial product/-service/channel (PAP);Tribe Assisted Channels;5. Journey finished;Change;511;Customer IT Systems & Processes/Process change/2023-07-25 Gen AI enabled chatbot NL;2024.0
1912;2023-07-25;2024-02-20;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;210;Hypotheken/Z_Other/2023-07-25 Approve TRA in MING;2024.0
1915;2023-07-26;2024-10-01;Communication;Tribe Daily Banking & Digital First;5. Journey finished;Change;433;Current accounts/Kinderrekening/2023-07-26 Rewrite Productpages Child Account and Youth Account;2024.0
1917;2023-07-26;2024-03-29;Other change (non-PAP);Tribe Digital Business Banking;5. Journey finished;Change;247;Customer Data/Process change/2023-07-26 Mobile Onboarding  Business Banking;2024.0
1918;2023-07-26;;Risk assessment (non-PAP);Consumer Lending & Insurance;2. Intake filled-in;Change;(blank);Verzekeren/Z_Other/2023-07-26 Migration former CZ Health Insurance portfolio;
1920;2023-07-26;2024-10-17;Communication;Tribe Daily Banking & Digital First;5. Journey finished;Change;449;Z_Other/Tribe Daily Banking & Digital First/2023-07-26 100 propositions Gen Z  Awareness phase;2024.0
1927;2023-07-31;;Communication;Tribe Digital & Customer Interactions;2. Intake filled-in;Change;(blank);Digital Sales/Investments - Verdi/2023-07-31 Feature in Flexpage Eenvoudig Beleggen;
1928;2023-07-31;2024-11-22;Risk assessment (non-PAP);Tribe Payments;5. Journey finished;Change;480;Payments Acquiring/Digitaliseren POS Acquiring/2023-07-31 Digitaliseren InLife management POS Acquiring;2024.0
1930;2023-07-31;2024-10-07;Other change (non-PAP);Tribe Assisted Channels;5. Journey finished;Change;434;Customer IT Systems & Processes/Other/2023-07-31 3328650 Manage Financial Overview from the App;2024.0
1931;2023-07-31;;Risk assessment (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;(blank);Private Banking _ Wealth/Z_Other/2023-07-31 Informal Investing;
1932;2023-07-31;2024-12-09;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;497;Verzekeren/ING Woonverzekering/2023-07-31 Increase rebuild value to 1mln;2024.0
1940;2023-08-02;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2023-08-02 Program Implementation EAA;
1942;2023-08-02;2024-03-13;Other change (non-PAP);Tribe Business Lending;5. Journey finished;Change;224;Lenen zakelijk/Z_Other/2023-08-02 HRCK Legacy deviation from solution in MIA ISSUE10057771 (new version);2024.0
1949;2022-11-09;;Communication;Tribe Digital & Customer Interactions;2. Intake filled-in;Change;(blank);Digital Sales/Consumer Loans/2022-11-09 DU40FV;
1955;2023-08-04;2025-04-08;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;613;Digital Sales/Personalization/2023-08-04 Priority Messages;2025.0
1957;2023-08-04;;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;(blank);Digital Sales/Personalization/2023-08-04 New Insights Categorisation  Spending Pattern;
1960;2023-08-04;;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;(blank);Digital Sales/Personalization/2023-08-04 New Insights Categorisation  Total Saving Amount;
1961;2023-08-04;;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;(blank);Digital Sales/Personalization/2023-08-04 New Insights Legitimate interest  Positive feedback on monthly savings;
1962;2023-08-04;2025-02-21;Significant change financial product/-service/channel (PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;567;C:/Users/WW20AQ/ING/Product Evaluation and Risk Assessment Library (PEARL) - Documents/Pearl_Repository/Current accounts/Kinderrekening/2023-08-04 Child account plus orange savings account;2025.0
1964;2023-03-09;;Other change (non-PAP);Consumer Lending & Insurance;3. Intake challenged;Change;(blank);Verzekeren/Z_Other/2023-03-09 Digital Optin change Insurance products;
1968;2023-08-08;2024-02-02;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;178;Credit Cards/Commercial Credit Cards/2023-08-08 CommercialCardsOverview;2024.0
1970;2023-08-08;2025-02-24;Communication;Consumer Lending & Insurance;5. Journey finished;Change;566;Verzekeren/Z_Other/2023-08-08 Adjustment of the claim pages;2025.0
1971;2023-08-09;2024-04-11;Risk assessment (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;246;Hypotheken/Argo/2023-08-09 Argo Customer processes;2024.0
1972;2023-08-09;2024-04-25;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;260;Hypotheken - WUB/Z_Other/2023-08-09 Customer approach Interest Only Stater;2024.0
1974;2023-08-09;2024-04-10;Communication;Consumer Lending & Insurance;5. Journey finished;Change;245;Verzekeren/Business Zekerheidspakket/2023-08-09 Campaign 3 months free general liability;2024.0
1978;2023-08-10;;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;(blank);Digital Sales/Payments and Cards/2023-08-10 TikTok sept 2023 ads;
1981;2023-08-10;2024-03-12;Other change (non-PAP);Tribe Business Lending;5. Journey finished;Change;215;Z_Other/Tribe Business Lending/2023-08-10 ComplyExplain for Partnerfinancieringen;2024.0
1983;2023-08-11;2025-01-29;Risk assessment (non-PAP);Consumer Lending & Insurance;5. Journey Cancelled;Change;537;Z_Other/Consumer Lending & Insurance/2023-08-11 Migration RIDM  BLUES from GCP to MLP;2025.0
1984;2023-08-11;;Other change (non-PAP);Tribe Digital & Customer Interactions;1. Journey started;Change;(blank);Customer Intelligence/Insights/2023-08-11 Verzoek ontwikkeling kansspelmarkt;
1985;2023-08-11;;Risk assessment (non-PAP);Compliance;1. Journey started;Change;(blank);Compliance 2LOD Processes & Systems/Organisational change/2023-08-11 TOM FCC Investigations;
1991;2023-08-14;2024-03-14;Other change (non-PAP);Tribe Investments;5. Journey finished;Change;213;Beleggingsrekeningen/Beleggen App/2023-08-14 Instrument details in the Mobile Banking App;2024.0
1992;2023-08-14;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);C:/Users/JV36JX/ING/Product Evaluation and Risk Assessment Library (PEARL) - Documents/Pearl_Repository/Sparen/Zakelijke Kwartaal Spaarrekening/2023-08-14 Special index for Zakelijke Kwartaal Spaarrekening;
1997;2023-08-15;;Risk assessment (non-PAP);Tribe Assisted Channels;4. Finish & Registration;Change;(blank);Customer IT Systems & Processes/Process change/2023-08-15 IRIS Inbox viewer;
1999;2023-08-15;;Other change (non-PAP);Tribe Collections;3. Intake challenged;Change;(blank);Collections/Other/2023-08-15 BKR data comparison;
2002;2023-08-17;2024-12-17;Significant change financial product/-service/channel (PAP);Tribe Investments;5. Journey finished;Change;488;Beleggingsrekeningen/Eenvoudig Beleggen/2023-08-17 Easy Invest Call2Growth  DVT;2024.0
2006;2023-08-21;2025-04-05;Risk assessment (non-PAP);Consumer Lending & Insurance;5. Journey Cancelled;Change;593;Z_Other/Consumer Lending & Insurance/2023-08-21 Mobileled implementation for Consumer Loans;2025.0
2010;2023-08-22;;Other change (non-PAP);Tribe Digital Business Banking;2. Intake filled-in;Change;(blank);Customer Data/New product/2023-08-22 KKO;
2012;2023-08-22;2024-10-31;Other change (non-PAP);Tribe Assisted Channels;5. Journey finished;Change;436;Customer IT Systems & Processes/Process change/2023-08-22 NonFTF complaints to Iris;2024.0
2013;2023-08-22;2024-03-28;Communication;Consumer Lending & Insurance;5. Journey finished;Change;219;Verzekeren/Z_Other/2023-08-22 Explanation of insurance renewal;2024.0
2015;2023-08-23;2024-07-05;Other change (non-PAP);Tribe Business Lending;5. Journey finished;Change;317;Lenen zakelijk/Z_Other/2023-08-23 Climate Risk Assessment full implementation;2024.0
2016;2021-11-23;;Significant change financial product/-service/channel (PAP);Tribe Mortgages;5. Journey Cancelled;Change;(blank);Hypotheken/Z_Other/2021-11-23 Project Picasso;
2021;2023-08-25;;Risk assessment (non-PAP);Compliance;4. Finish & Registration;Change;(blank);Compliance 2LOD Processes & Systems/Organisational change/2023-08-25 TOM FCC Investigations  TF Pilot;
2022;2023-08-28;2024-07-18;Risk assessment (non-PAP);Tribe Digital & Customer Interactions;5. Journey On hold;Change;325;Digital Sales/Digital Touchpoints/2023-08-28 Adobe Journey Optimizer;2024.0
2027;2023-08-30;;Other change (non-PAP);Tribe KYC Services;1. Journey started;Change;(blank);KYC/Process change/2023-08-30 Delivery and integration of the FATCA reasonabilitycheck for PI;
2038;2023-08-31;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Vermogensbeheer/2023-08-31 Revisieweigeraars communicatiebrief;
2039;2023-08-31;2024-08-02;Risk assessment (non-PAP);CoE Communications & Brand Experience;5. Journey finished;Change;337;Branding/Other/2023-08-31 Seaters;2024.0
2041;2023-09-01;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/En_of betaalrekening/2023-09-01 Seephase content Couples;
2043;2023-09-04;2024-01-03;Risk assessment (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;121;Private Banking _ Wealth/Z_Other/2023-09-04 04092023 Specials;2024.0
